Specimen properties : Specimen label,"2C"
Test : Rate 1,"1.00000",mm/min
Specimen properties : Thickness,"7.83000",mm
Specimen properties : Width,"8.99000",mm
Specimen properties : Support span,"32.00000",mm
Specimen properties : Fixture type,3-point
Specimen notes : Specimen note 1,""
General : End date,"Thursday, March 27, 2025 9:10:39 PM"

Time,Extension,Load,Flexure strain (Extension),Flexure stress,Flexure extension
(s),(mm),(N),(mm/mm),(MPa),(mm)
"20.20000","0.33513","403.78320","0.01537","35.16465","0.33507"
"20.30000","0.33729","406.58908","0.01547","35.40900","0.33723"
"20.40000","0.33867","407.61874","0.01553","35.49868","0.33861"
"20.50000","0.34012","409.03409","0.01560","35.62194","0.34006"
"20.60000","0.34195","411.38269","0.01569","35.82647","0.34189"
"20.70000","0.34369","413.37082","0.01577","35.99961","0.34363"
"20.80000","0.34514","414.55292","0.01583","36.10256","0.34508"
"20.90000","0.34678","416.39908","0.01591","36.26334","0.34671"
"21.00000","0.34890","419.28491","0.01600","36.51466","0.34884"
"21.10000","0.35031","420.45377","0.01607","36.61645","0.35025"
"21.20000","0.35181","421.85913","0.01614","36.73884","0.35175"
"21.30000","0.35371","424.25824","0.01622","36.94778","0.35365"
"21.40000","0.35526","425.93539","0.01630","37.09384","0.35519"
"21.50000","0.35678","427.39557","0.01637","37.22100","0.35672"
"21.60000","0.35858","429.59271","0.01645","37.41235","0.35852"
"21.70000","0.36058","432.13614","0.01654","37.63385","0.36051"
"21.80000","0.36196","433.21075","0.01660","37.72743","0.36190"
"21.90000","0.36342","434.48178","0.01667","37.83812","0.36335"
"22.00000","0.36540","437.25110","0.01676","38.07930","0.36534"
"22.10000","0.36698","438.84967","0.01683","38.21851","0.36692"
"22.20000","0.36841","440.05316","0.01690","38.32332","0.36835"
"22.30000","0.37027","442.40491","0.01698","38.52813","0.37021"
"22.40000","0.37222","444.94656","0.01707","38.74948","0.37216"
"22.50000","0.37362","445.96359","0.01714","38.83805","0.37356"
"22.60000","0.37513","447.44299","0.01721","38.96689","0.37507"
"22.70000","0.37704","449.93539","0.01730","39.18395","0.37698"
"22.80000","0.37860","451.36945","0.01737","39.30883","0.37854"
"22.90000","0.38009","452.83142","0.01744","39.43616","0.38003"
"23.00000","0.38207","455.52515","0.01753","39.67075","0.38200"
"23.10000","0.38382","457.36829","0.01761","39.83126","0.38375"
"23.20000","0.38522","458.49243","0.01767","39.92916","0.38516"
"23.30000","0.38683","460.24869","0.01774","40.08211","0.38677"
"23.40000","0.38877","462.82349","0.01783","40.30634","0.38870"
"23.50000","0.39021","463.91055","0.01790","40.40102","0.39015"
"23.60000","0.39167","465.39890","0.01797","40.53063","0.39161"
"23.70000","0.39376","468.28226","0.01806","40.78174","0.39370"
"23.80000","0.39546","469.93396","0.01814","40.92558","0.39539"
"23.90000","0.39690","471.22714","0.01821","41.03820","0.39683"
"24.00000","0.39850","473.01514","0.01828","41.19392","0.39844"
"24.10000","0.40042","475.50528","0.01837","41.41077","0.40035"
"24.20000","0.40188","476.62506","0.01844","41.50830","0.40182"
"24.30000","0.40339","478.14581","0.01850","41.64074","0.40332"
"24.40000","0.40554","481.20306","0.01860","41.90698","0.40547"
"24.50000","0.40709","482.59796","0.01867","42.02846","0.40703"
"24.60000","0.40846","483.65533","0.01874","42.12055","0.40840"
"24.70000","0.41019","485.71512","0.01882","42.29993","0.41013"
"24.80000","0.41214","488.22333","0.01891","42.51836","0.41208"
"24.90000","0.41354","489.35529","0.01897","42.61694","0.41348"
"25.00000","0.41503","490.72067","0.01904","42.73585","0.41497"
"25.10000","0.41723","493.99393","0.01914","43.02092","0.41717"
"25.20000","0.41874","495.21582","0.01921","43.12733","0.41868"
"25.30000","0.42014","496.39413","0.01927","43.22994","0.42008"
"25.40000","0.42193","498.72501","0.01935","43.43293","0.42187"
"25.50000","0.42373","500.56903","0.01944","43.59352","0.42367"
"25.60000","0.42517","501.80386","0.01950","43.70107","0.42511"
"25.70000","0.42677","503.44492","0.01958","43.84398","0.42671"
"25.80000","0.42894","506.60623","0.01968","44.11929","0.42888"
"25.90000","0.43036","507.61621","0.01974","44.20725","0.43030"
"26.00000","0.43178","508.94870","0.01981","44.32330","0.43172"
"26.10000","0.43368","511.34821","0.01989","44.53226","0.43362"
"26.20000","0.43539","513.13013","0.01997","44.68745","0.43533"
"26.30000","0.43677","514.14935","0.02004","44.77621","0.43671"
"26.40000","0.43839","515.90198","0.02011","44.92884","0.43833"
"26.50000","0.44060","519.18457","0.02021","45.21471","0.44054"
"26.60000","0.44203","520.19415","0.02028","45.30264","0.44197"
"26.70000","0.44344","521.37024","0.02034","45.40506","0.44337"
"26.80000","0.44536","523.89038","0.02043","45.62453","0.44530"
"26.90000","0.44701","525.59955","0.02051","45.77338","0.44695"
"27.00000","0.44843","526.74725","0.02057","45.87333","0.44837"
"27.10000","0.45012","528.70868","0.02065","46.04415","0.45006"
"27.20000","0.45224","531.63538","0.02075","46.29903","0.45218"
"27.30000","0.45362","532.53564","0.02081","46.37743","0.45356"
"27.40000","0.45506","533.84448","0.02088","46.49142","0.45500"
"27.50000","0.45710","536.60583","0.02097","46.73190","0.45704"
"27.60000","0.45866","538.01971","0.02104","46.85503","0.45860"
"27.70000","0.46011","539.29974","0.02111","46.96650","0.46005"
"27.80000","0.46186","541.40369","0.02119","47.14973","0.46180"
"27.90000","0.46388","543.95966","0.02128","47.37233","0.46382"
"28.00000","0.46526","544.90002","0.02134","47.45422","0.46520"
"28.10000","0.46673","546.28748","0.02141","47.57505","0.46667"
"28.20000","0.46881","549.22223","0.02151","47.83064","0.46875"
"28.30000","0.47031","550.35229","0.02157","47.92905","0.47024"
"28.40000","0.47173","551.49609","0.02164","48.02866","0.47167"
"28.50000","0.47362","553.90601","0.02173","48.23853","0.47356"
"28.60000","0.47551","556.23492","0.02181","48.44135","0.47545"
"28.70000","0.47691","557.10938","0.02188","48.51751","0.47685"
"28.80000","0.47844","558.58063","0.02195","48.64564","0.47838"
"28.90000","0.48049","561.38977","0.02204","48.89028","0.48043"
"29.00000","0.48192","562.58575","0.02211","48.99443","0.48186"
"29.10000","0.48337","563.81702","0.02217","49.10166","0.48331"
"29.20000","0.48532","566.35803","0.02226","49.32296","0.48526"
"29.30000","0.48722","568.61096","0.02235","49.51916","0.48716"
"29.40000","0.48854","569.25372","0.02241","49.57513","0.48848"
"29.50000","0.49010","570.87762","0.02248","49.71656","0.49004"
"29.60000","0.49215","573.67273","0.02258","49.95998","0.49209"
"29.70000","0.49359","574.76434","0.02264","50.05504","0.49352"
"29.80000","0.49508","576.08142","0.02271","50.16975","0.49501"
"29.90000","0.49712","578.85883","0.02280","50.41162","0.49706"
"30.00000","0.49877","580.40070","0.02288","50.54590","0.49870"
"30.10000","0.50016","581.45984","0.02294","50.63814","0.50010"
"30.20000","0.50179","583.24390","0.02302","50.79351","0.50173"
"30.30000","0.50383","586.06195","0.02311","51.03893","0.50377"
"30.40000","0.50524","586.95691","0.02318","51.11687","0.50518"
"30.50000","0.50672","588.21252","0.02324","51.22622","0.50666"
"30.60000","0.50886","591.35809","0.02334","51.50016","0.50880"
"30.70000","0.51038","592.46942","0.02341","51.59694","0.51032"
"30.80000","0.51178","593.57214","0.02348","51.69298","0.51172"
"30.90000","0.51350","595.54163","0.02356","51.86449","0.51344"
"31.00000","0.51550","598.00281","0.02365","52.07883","0.51544"
"31.10000","0.51690","599.10522","0.02371","52.17484","0.51684"
"31.20000","0.51837","600.19611","0.02378","52.26984","0.51831"
