Specimen properties : Specimen label,"F4"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"5.42",mm
Specimen properties : Width,"13.48",mm
Maximum Load : Maximum Load,"758.8",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"22977500106.65960",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"23.10000","0.38282","236.00613","0.44631","-0.69072","0.00280","64.36630"
"23.20000","0.38488","237.17606","0.44827","-0.68875","0.00281","64.68538"
"23.30000","0.38627","237.76102","0.44961","-0.68741","0.00282","64.84492"
"23.40000","0.38779","238.48631","0.45108","-0.68595","0.00283","65.04272"
"23.50000","0.38977","239.57570","0.45297","-0.68406","0.00284","65.33984"
"23.60000","0.39148","240.47102","0.45461","-0.68242","0.00285","65.58402"
"23.70000","0.39289","241.09802","0.45596","-0.68106","0.00286","65.75502"
"23.80000","0.39452","241.93065","0.45753","-0.67949","0.00287","65.98211"
"23.90000","0.39656","243.00064","0.45948","-0.67754","0.00288","66.27393"
"24.00000","0.39791","243.60915","0.46079","-0.67624","0.00289","66.43989"
"24.10000","0.39941","244.31448","0.46223","-0.67479","0.00290","66.63226"
"24.20000","0.40155","245.59752","0.46427","-0.67276","0.00291","66.98218"
"24.30000","0.40311","246.27417","0.46578","-0.67125","0.00292","67.16672"
"24.40000","0.40455","247.11136","0.46716","-0.66987","0.00293","67.39505"
"24.50000","0.40627","247.89510","0.46882","-0.66821","0.00294","67.60880"
"24.60000","0.40816","248.88580","0.47063","-0.66639","0.00295","67.87900"
"24.70000","0.40956","249.54605","0.47198","-0.66504","0.00296","68.05907"
"24.80000","0.41108","250.17995","0.47345","-0.66358","0.00297","68.23195"
"24.90000","0.41331","251.58797","0.47557","-0.66145","0.00298","68.61596"
"25.00000","0.41479","252.26894","0.47700","-0.66003","0.00299","68.80168"
"25.10000","0.41616","252.73233","0.47833","-0.65869","0.00300","68.92806"
"25.20000","0.41795","253.74957","0.48004","-0.65698","0.00301","69.20550"
"25.30000","0.41984","254.84926","0.48186","-0.65517","0.00302","69.50542"
"25.40000","0.42124","255.42126","0.48321","-0.65382","0.00303","69.66142"
"25.50000","0.42280","256.19302","0.48471","-0.65232","0.00304","69.87190"
"25.60000","0.42492","257.39960","0.48674","-0.65028","0.00305","70.20097"
"25.70000","0.42637","258.06726","0.48813","-0.64889","0.00306","70.38306"
"25.80000","0.42779","258.80081","0.48950","-0.64753","0.00307","70.58313"
"25.90000","0.42965","259.61716","0.49130","-0.64573","0.00308","70.80577"
"26.00000","0.43147","260.61124","0.49305","-0.64398","0.00309","71.07689"
"26.10000","0.43288","261.32037","0.49440","-0.64263","0.00310","71.27029"
"26.20000","0.43445","261.98715","0.49591","-0.64111","0.00311","71.45215"
"26.30000","0.43667","263.27600","0.49803","-0.63899","0.00312","71.80366"
"26.40000","0.43799","263.89392","0.49931","-0.63772","0.00313","71.97218"
"26.50000","0.43944","264.63614","0.50071","-0.63632","0.00314","72.17461"
"26.60000","0.44136","265.60248","0.50255","-0.63448","0.00315","72.43816"
"26.70000","0.44309","266.52634","0.50421","-0.63281","0.00316","72.69012"
"26.80000","0.44453","267.05273","0.50560","-0.63142","0.00317","72.83369"
"26.90000","0.44614","267.90552","0.50715","-0.62987","0.00318","73.06627"
"27.00000","0.44835","269.26724","0.50926","-0.62776","0.00319","73.43765"
"27.10000","0.44967","269.72968","0.51054","-0.62649","0.00320","73.56377"
"27.20000","0.45112","270.44452","0.51194","-0.62509","0.00321","73.75874"
"27.30000","0.45309","271.53589","0.51382","-0.62321","0.00322","74.05639"
"27.40000","0.45469","272.28555","0.51536","-0.62166","0.00323","74.26084"
"27.50000","0.45618","273.02548","0.51680","-0.62023","0.00324","74.46265"
"27.60000","0.45794","273.92084","0.51849","-0.61853","0.00325","74.70684"
"27.70000","0.46000","274.98694","0.52046","-0.61656","0.00326","74.99760"
"27.80000","0.46128","275.52866","0.52171","-0.61531","0.00327","75.14534"
"27.90000","0.46279","276.36603","0.52315","-0.61387","0.00328","75.37372"
"28.00000","0.46478","277.41418","0.52506","-0.61197","0.00329","75.65958"
"28.10000","0.46637","278.15628","0.52659","-0.61043","0.00330","75.86198"
"28.20000","0.46783","278.83377","0.52801","-0.60902","0.00331","76.04675"
"28.30000","0.46960","279.74799","0.52970","-0.60733","0.00332","76.29608"
"28.40000","0.47156","280.83737","0.53158","-0.60545","0.00333","76.59319"
"28.50000","0.47296","281.47528","0.53293","-0.60410","0.00334","76.76717"
"28.60000","0.47449","282.13931","0.53441","-0.60262","0.00335","76.94827"
