Specimen properties : Specimen label,"G4"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.01",mm
Specimen properties : Width,"13.45",mm
Maximum Load : Maximum Load,"1013",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"56344381149.37130",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"19.50000","0.32296","191.38980","0.36236","-0.74696","0.00168","95.57218"
"19.60000","0.32513","192.51888","0.36444","-0.74489","0.00169","96.13600"
"19.70000","0.32652","193.15829","0.36577","-0.74355","0.00170","96.45530"
"19.80000","0.32799","193.77098","0.36718","-0.74214","0.00170","96.76125"
"19.90000","0.32989","194.76492","0.36901","-0.74032","0.00171","97.25758"
"20.00000","0.33151","195.56721","0.37055","-0.73877","0.00172","97.65821"
"20.10000","0.33300","196.20039","0.37199","-0.73734","0.00173","97.97440"
"20.20000","0.33472","197.07224","0.37364","-0.73569","0.00173","98.40976"
"20.30000","0.33679","198.17609","0.37561","-0.73371","0.00174","98.96098"
"20.40000","0.33815","198.85997","0.37691","-0.73241","0.00175","99.30248"
"20.50000","0.33965","199.46808","0.37836","-0.73096","0.00176","99.60615"
"20.60000","0.34169","200.56226","0.38031","-0.72901","0.00177","100.15253"
"20.70000","0.34315","201.15321","0.38172","-0.72760","0.00177","100.44763"
"20.80000","0.34459","201.72147","0.38312","-0.72621","0.00178","100.73139"
"20.90000","0.34641","202.87708","0.38485","-0.72448","0.00179","101.30846"
"21.00000","0.34844","203.74455","0.38680","-0.72252","0.00180","101.74164"
"21.10000","0.34981","204.55231","0.38812","-0.72121","0.00180","102.14500"
"21.20000","0.35134","205.22302","0.38958","-0.71974","0.00181","102.47993"
"21.30000","0.35331","206.21756","0.39148","-0.71785","0.00182","102.97655"
"21.40000","0.35480","206.85400","0.39291","-0.71641","0.00182","103.29437"
"21.50000","0.35627","207.61124","0.39432","-0.71500","0.00183","103.67250"
"21.60000","0.35820","208.76711","0.39616","-0.71316","0.00184","104.24969"
"21.70000","0.36004","209.39354","0.39796","-0.71137","0.00185","104.56251"
"21.80000","0.36142","210.20819","0.39927","-0.71006","0.00185","104.96931"
"21.90000","0.36298","210.86372","0.40078","-0.70855","0.00186","105.29666"
"22.00000","0.36505","211.91116","0.40276","-0.70657","0.00187","105.81971"
"22.10000","0.36643","212.65033","0.40408","-0.70524","0.00188","106.18882"
"22.20000","0.36795","213.30067","0.40555","-0.70378","0.00188","106.51357"
"22.30000","0.36990","214.33765","0.40741","-0.70191","0.00189","107.03139"
"22.40000","0.37166","215.19762","0.40911","-0.70022","0.00190","107.46083"
"22.50000","0.37306","215.85585","0.41045","-0.69887","0.00191","107.78952"
"22.60000","0.37467","216.58904","0.41200","-0.69732","0.00191","108.15565"
"22.70000","0.37672","217.66071","0.41397","-0.69536","0.00192","108.69080"
"22.80000","0.37808","218.27948","0.41528","-0.69404","0.00193","108.99979"
"22.90000","0.37957","219.06903","0.41671","-0.69262","0.00193","109.39405"
"23.00000","0.38168","220.11986","0.41874","-0.69059","0.00194","109.91879"
"23.10000","0.38327","220.94005","0.42026","-0.68906","0.00195","110.32836"
"23.20000","0.38471","221.59477","0.42165","-0.68768","0.00196","110.65530"
"23.30000","0.38639","222.38011","0.42327","-0.68606","0.00196","111.04747"
"23.40000","0.38834","223.33574","0.42514","-0.68419","0.00197","111.52467"
"23.50000","0.38973","224.15428","0.42646","-0.68286","0.00198","111.93342"
"23.60000","0.39124","224.79652","0.42792","-0.68140","0.00199","112.25413"
"23.70000","0.39344","225.98682","0.43002","-0.67930","0.00200","112.84851"
"23.80000","0.39497","226.68536","0.43150","-0.67783","0.00200","113.19733"
"23.90000","0.39633","227.29861","0.43281","-0.67651","0.00201","113.50357"
"24.00000","0.39809","228.22372","0.43450","-0.67483","0.00202","113.96553"
"24.10000","0.40003","229.15404","0.43636","-0.67297","0.00203","114.43009"
"24.20000","0.40140","229.81870","0.43768","-0.67165","0.00203","114.76199"
"24.30000","0.40296","230.63803","0.43917","-0.67016","0.00204","115.17113"
"24.40000","0.40509","231.69868","0.44122","-0.66811","0.00205","115.70078"
"24.50000","0.40655","232.32889","0.44263","-0.66670","0.00205","116.01548"
"24.60000","0.40797","233.04224","0.44399","-0.66534","0.00206","116.37170"
"24.70000","0.40980","234.03230","0.44574","-0.66358","0.00207","116.86610"
"24.80000","0.41164","234.91080","0.44752","-0.66181","0.00208","117.30478"
"24.90000","0.41303","235.58533","0.44885","-0.66048","0.00208","117.64161"
"25.00000","0.41460","236.19485","0.45037","-0.65895","0.00209","117.94598"
"25.10000","0.41683","237.46797","0.45250","-0.65683","0.00210","118.58173"
"25.20000","0.41816","238.05119","0.45378","-0.65554","0.00211","118.87296"
"25.30000","0.41960","238.85269","0.45515","-0.65417","0.00211","119.27320"
"25.40000","0.42149","239.69560","0.45698","-0.65234","0.00212","119.69411"
"25.50000","0.42326","240.62544","0.45867","-0.65065","0.00213","120.15844"
"25.60000","0.42470","241.29439","0.46006","-0.64927","0.00214","120.49248"
"25.70000","0.42628","242.10028","0.46158","-0.64775","0.00214","120.89491"
"25.80000","0.42851","243.35037","0.46370","-0.64562","0.00215","121.51916"
"25.90000","0.42983","243.94844","0.46498","-0.64435","0.00216","121.81780"
"26.00000","0.43128","244.49606","0.46639","-0.64293","0.00216","122.09126"
"26.10000","0.43322","245.51935","0.46824","-0.64108","0.00217","122.60225"
"26.20000","0.43486","246.39406","0.46982","-0.63951","0.00218","123.03905"
"26.30000","0.43633","247.11795","0.47124","-0.63809","0.00219","123.40053"
"26.40000","0.43805","248.01050","0.47289","-0.63644","0.00219","123.84623"
"26.50000","0.44015","249.10555","0.47490","-0.63442","0.00220","124.39305"
"26.60000","0.44146","249.60478","0.47618","-0.63315","0.00221","124.64235"
"26.70000","0.44295","250.38339","0.47761","-0.63172","0.00222","125.03116"
"26.80000","0.44493","251.34047","0.47951","-0.62982","0.00223","125.50908"
"26.90000","0.44654","252.14085","0.48106","-0.62827","0.00223","125.90876"
"27.00000","0.44801","252.99908","0.48246","-0.62686","0.00224","126.33733"
"27.10000","0.44976","253.79872","0.48415","-0.62517","0.00225","126.73663"
"27.20000","0.45174","254.81319","0.48605","-0.62327","0.00226","127.24321"
"27.30000","0.45313","255.54065","0.48739","-0.62194","0.00226","127.60648"
"27.40000","0.45467","256.21576","0.48887","-0.62045","0.00227","127.94360"
"27.50000","0.45664","257.25827","0.49077","-0.61856","0.00228","128.46419"
"27.60000","0.45812","258.04102","0.49219","-0.61713","0.00228","128.85506"
"27.70000","0.45963","258.59805","0.49366","-0.61567","0.00229","129.13322"
"27.80000","0.46153","259.57043","0.49548","-0.61384","0.00230","129.61879"
"27.90000","0.46340","260.53214","0.49728","-0.61205","0.00231","130.09901"
"28.00000","0.46477","261.21268","0.49859","-0.61073","0.00231","130.43886"
"28.10000","0.46632","261.96875","0.50008","-0.60924","0.00232","130.81641"
"28.20000","0.46829","262.98972","0.50198","-0.60735","0.00233","131.32623"
"28.30000","0.46977","263.60727","0.50342","-0.60591","0.00234","131.63461"
