Specimen properties : Specimen label,"7"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.67",mm
Specimen properties : Width,"13.07",mm
Maximum Load : Maximum Load,"449.4",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"19052353732.90140",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"10.70000","0.17665","42.80852","0.13006","-0.87808","0.00070","16.21977"
"10.80000","0.17805","42.99315","0.13144","-0.87670","0.00071","16.28972"
"10.90000","0.17948","43.30552","0.13283","-0.87532","0.00072","16.40808"
"11.00000","0.18130","43.78678","0.13458","-0.87356","0.00073","16.59042"
"11.10000","0.18308","44.01508","0.13633","-0.87182","0.00074","16.67692"
"11.20000","0.18451","44.44516","0.13770","-0.87045","0.00074","16.83988"
"11.30000","0.18613","44.67898","0.13930","-0.86885","0.00075","16.92847"
"11.40000","0.18832","45.29263","0.14140","-0.86674","0.00076","17.16097"
"11.50000","0.18966","45.44277","0.14272","-0.86543","0.00077","17.21786"
"11.60000","0.19112","45.81748","0.14412","-0.86402","0.00078","17.35984"
"11.70000","0.19308","46.25073","0.14603","-0.86211","0.00079","17.52399"
"11.80000","0.19473","46.43958","0.14765","-0.86049","0.00080","17.59554"
"11.90000","0.19615","46.73614","0.14903","-0.85911","0.00081","17.70791"
"12.00000","0.19779","47.18244","0.15062","-0.85753","0.00081","17.87701"
"12.10000","0.20001","47.66615","0.15277","-0.85538","0.00083","18.06028"
"12.20000","0.20134","47.97366","0.15406","-0.85408","0.00083","18.17679"
"12.30000","0.20281","48.19351","0.15550","-0.85265","0.00084","18.26009"
"12.40000","0.20478","48.78040","0.15739","-0.85076","0.00085","18.48246"
"12.50000","0.20632","49.06898","0.15889","-0.84925","0.00086","18.59180"
"12.60000","0.20781","49.29302","0.16035","-0.84780","0.00087","18.67669"
"12.70000","0.20959","49.73189","0.16208","-0.84607","0.00088","18.84297"
"12.80000","0.21164","50.21445","0.16406","-0.84408","0.00089","19.02581"
"12.90000","0.21296","50.48336","0.16535","-0.84280","0.00089","19.12770"
"13.00000","0.21446","50.90714","0.16678","-0.84137","0.00090","19.28826"
"13.10000","0.21658","51.23610","0.16887","-0.83928","0.00091","19.41290"
"13.20000","0.21796","51.60626","0.17019","-0.83795","0.00092","19.55315"
"13.30000","0.21939","51.86910","0.17159","-0.83656","0.00093","19.65274"
"13.40000","0.22126","52.33177","0.17339","-0.83475","0.00094","19.82804"
"13.50000","0.22328","52.65037","0.17537","-0.83278","0.00095","19.94876"
"13.60000","0.22460","53.00440","0.17665","-0.83150","0.00095","20.08290"
"13.70000","0.22614","53.36190","0.17814","-0.83001","0.00096","20.21835"
"13.80000","0.22818","53.89353","0.18010","-0.82804","0.00097","20.41978"
"13.90000","0.22959","54.10549","0.18148","-0.82666","0.00098","20.50009"
"14.00000","0.23107","54.59349","0.18290","-0.82525","0.00099","20.68499"
"14.10000","0.23303","54.98850","0.18481","-0.82334","0.00100","20.83465"
"14.20000","0.23487","55.32637","0.18660","-0.82155","0.00101","20.96267"
"14.30000","0.23622","55.64199","0.18791","-0.82024","0.00102","21.08226"
"14.40000","0.23783","55.89927","0.18948","-0.81866","0.00102","21.17974"
"14.50000","0.23991","56.54274","0.19148","-0.81667","0.00103","21.42354"
"14.60000","0.24126","56.78955","0.19279","-0.81535","0.00104","21.51705"
"14.70000","0.24278","57.20552","0.19426","-0.81389","0.00105","21.67466"
"14.80000","0.24475","57.54303","0.19619","-0.81196","0.00106","21.80254"
"14.90000","0.24650","58.01335","0.19788","-0.81027","0.00107","21.98074"
"15.00000","0.24785","58.40408","0.19918","-0.80897","0.00108","22.12878"
"15.10000","0.24952","58.73095","0.20081","-0.80733","0.00109","22.25264"
"15.20000","0.25158","59.16128","0.20282","-0.80532","0.00110","22.41568"
"15.30000","0.25290","59.45737","0.20411","-0.80404","0.00110","22.52787"
"15.40000","0.25439","59.85591","0.20556","-0.80259","0.00111","22.67887"
"15.50000","0.25654","60.32571","0.20765","-0.80050","0.00112","22.85688"
"15.60000","0.25811","60.72302","0.20917","-0.79897","0.00113","23.00741"
"15.70000","0.25949","61.06290","0.21051","-0.79763","0.00114","23.13619"
"15.80000","0.26128","61.35445","0.21226","-0.79588","0.00115","23.24666"
"15.90000","0.26317","61.81957","0.21410","-0.79404","0.00116","23.42289"
"16.00000","0.26453","62.24971","0.21542","-0.79273","0.00116","23.58586"
"16.10000","0.26605","62.50319","0.21690","-0.79124","0.00117","23.68190"
"16.20000","0.26827","63.11253","0.21905","-0.78910","0.00118","23.91278"
"16.30000","0.26979","63.28555","0.22055","-0.78759","0.00119","23.97833"
"16.40000","0.27113","63.78315","0.22184","-0.78631","0.00120","24.16687"
"16.50000","0.27292","63.99242","0.22360","-0.78454","0.00121","24.24616"
"16.60000","0.27483","64.66655","0.22543","-0.78271","0.00122","24.50158"
"16.70000","0.27619","64.88692","0.22676","-0.78138","0.00123","24.58508"
"16.80000","0.27776","65.10822","0.22831","-0.77984","0.00123","24.66893"
"16.90000","0.27997","65.81582","0.23044","-0.77771","0.00125","24.93703"
"17.00000","0.28137","66.01853","0.23182","-0.77633","0.00125","25.01383"
"17.10000","0.28279","66.46461","0.23318","-0.77496","0.00126","25.18285"
"17.20000","0.28466","66.82921","0.23501","-0.77314","0.00127","25.32099"
"17.30000","0.28645","67.26592","0.23675","-0.77140","0.00128","25.48646"
"17.40000","0.28785","67.65598","0.23811","-0.77004","0.00129","25.63425"
"17.50000","0.28945","67.95538","0.23966","-0.76848","0.00130","25.74769"
"17.60000","0.29171","68.47524","0.24187","-0.76628","0.00131","25.94466"
"17.70000","0.29295","68.73264","0.24308","-0.76507","0.00131","26.04218"
"17.80000","0.29443","69.09682","0.24451","-0.76363","0.00132","26.18017"
"17.90000","0.29635","69.58989","0.24637","-0.76177","0.00133","26.36699"
"18.00000","0.29809","69.97324","0.24807","-0.76008","0.00134","26.51224"
"18.10000","0.29953","70.30072","0.24947","-0.75868","0.00135","26.63632"
"18.20000","0.30114","70.70625","0.25103","-0.75711","0.00136","26.78997"
"18.30000","0.30336","71.24454","0.25319","-0.75495","0.00137","26.99392"
"18.40000","0.30463","71.36433","0.25444","-0.75370","0.00138","27.03931"
"18.50000","0.30610","71.84739","0.25586","-0.75228","0.00138","27.22234"
"18.60000","0.30807","72.34150","0.25777","-0.75038","0.00139","27.40955"
"18.70000","0.30966","72.63088","0.25933","-0.74882","0.00140","27.51920"
"18.80000","0.31117","73.01902","0.26079","-0.74735","0.00141","27.66626"
"18.90000","0.31290","73.37052","0.26248","-0.74566","0.00142","27.79944"
"19.00000","0.31497","73.90566","0.26449","-0.74365","0.00143","28.00220"
"19.10000","0.31626","74.12032","0.26575","-0.74239","0.00144","28.08353"
"19.20000","0.31778","74.61667","0.26721","-0.74093","0.00144","28.27159"
"19.30000","0.31977","75.04542","0.26916","-0.73899","0.00145","28.43404"
"19.40000","0.32135","75.43818","0.27069","-0.73745","0.00146","28.58286"
"19.50000","0.32282","75.79750","0.27212","-0.73603","0.00147","28.71900"
"19.60000","0.32460","76.12116","0.27386","-0.73428","0.00148","28.84163"
"19.70000","0.32657","76.64861","0.27576","-0.73238","0.00149","29.04148"
"19.80000","0.32792","76.95374","0.27708","-0.73107","0.00150","29.15709"
"19.90000","0.32952","77.24821","0.27864","-0.72950","0.00151","29.26866"
"20.00000","0.33151","77.87704","0.28057","-0.72758","0.00152","29.50692"
"20.10000","0.33296","78.25490","0.28197","-0.72617","0.00152","29.65008"
"20.20000","0.33447","78.50645","0.28345","-0.72470","0.00153","29.74539"
"20.30000","0.33639","79.09087","0.28530","-0.72284","0.00154","29.96683"
"20.40000","0.33823","79.42758","0.28710","-0.72104","0.00155","30.09440"
"20.50000","0.33957","79.79938","0.28840","-0.71974","0.00156","30.23527"
"20.60000","0.34117","80.22760","0.28995","-0.71819","0.00157","30.39752"
"20.70000","0.34317","80.72119","0.29189","-0.71626","0.00158","30.58454"
"20.80000","0.34459","80.99383","0.29328","-0.71487","0.00159","30.68784"
"20.90000","0.34609","81.32957","0.29474","-0.71340","0.00159","30.81505"
"21.00000","0.34814","81.78311","0.29674","-0.71141","0.00160","30.98689"
"21.10000","0.34988","82.14633","0.29844","-0.70971","0.00161","31.12451"
"21.20000","0.35119","82.56822","0.29970","-0.70845","0.00162","31.28436"
"21.30000","0.35281","82.91195","0.30128","-0.70687","0.00163","31.41460"
"21.40000","0.35475","83.41238","0.30315","-0.70499","0.00164","31.60421"
"21.50000","0.35621","83.84417","0.30457","-0.70358","0.00165","31.76781"
"21.60000","0.35778","84.19401","0.30610","-0.70205","0.00165","31.90036"
"21.70000","0.35992","84.69257","0.30817","-0.69997","0.00167","32.08926"
"21.80000","0.36143","85.05856","0.30964","-0.69851","0.00167","32.22793"
"21.90000","0.36286","85.39145","0.31103","-0.69711","0.00168","32.35406"
"22.00000","0.36451","85.74663","0.31264","-0.69550","0.00169","32.48863"
"22.10000","0.36652","86.28606","0.31459","-0.69356","0.00170","32.69302"
"22.20000","0.36788","86.50100","0.31593","-0.69222","0.00171","32.77446"
"22.30000","0.36942","86.94834","0.31741","-0.69074","0.00172","32.94395"
"22.40000","0.37157","87.60995","0.31949","-0.68865","0.00173","33.19463"
"22.50000","0.37307","87.91686","0.32097","-0.68718","0.00173","33.31092"
"22.60000","0.37454","88.22736","0.32241","-0.68574","0.00174","33.42856"
"22.70000","0.37632","88.59207","0.32415","-0.68400","0.00175","33.56675"
"22.80000","0.37804","89.07327","0.32582","-0.68233","0.00176","33.74907"
"22.90000","0.37952","89.46979","0.32726","-0.68089","0.00177","33.89931"
"23.00000","0.38113","89.80479","0.32884","-0.67931","0.00178","34.02623"
"23.10000","0.38331","90.35099","0.33097","-0.67718","0.00179","34.23318"
"23.20000","0.38474","90.70328","0.33236","-0.67579","0.00180","34.36666"
"23.30000","0.38615","91.13743","0.33373","-0.67442","0.00180","34.53116"
"23.40000","0.38797","91.51062","0.33551","-0.67263","0.00181","34.67256"
"23.50000","0.38976","92.08773","0.33724","-0.67090","0.00182","34.89122"
"23.60000","0.39119","92.35635","0.33864","-0.66950","0.00183","34.99300"
"23.70000","0.39278","92.71189","0.34020","-0.66794","0.00184","35.12771"
"23.80000","0.39504","93.36807","0.34240","-0.66575","0.00185","35.37633"
"23.90000","0.39638","93.64999","0.34371","-0.66444","0.00186","35.48315"
"24.00000","0.39781","93.98122","0.34511","-0.66303","0.00187","35.60865"
"24.10000","0.39968","94.39678","0.34694","-0.66121","0.00188","35.76610"
"24.20000","0.40134","94.72382","0.34857","-0.65958","0.00188","35.89001"
"24.30000","0.40283","95.13810","0.35001","-0.65813","0.00189","36.04698"
"24.40000","0.40454","95.59470","0.35168","-0.65647","0.00190","36.21998"
"24.50000","0.40662","96.14489","0.35371","-0.65444","0.00191","36.42844"
"24.60000","0.40798","96.43315","0.35504","-0.65311","0.00192","36.53766"
"24.70000","0.40949","96.85471","0.35650","-0.65164","0.00193","36.69739"
"24.80000","0.41146","97.48151","0.35841","-0.64973","0.00194","36.93488"
"24.90000","0.41296","97.69933","0.35990","-0.64825","0.00195","37.01741"
"25.00000","0.41443","98.15093","0.36132","-0.64682","0.00195","37.18851"
"25.10000","0.41621","98.57605","0.36306","-0.64508","0.00196","37.34959"
"25.20000","0.41828","99.05869","0.36509","-0.64306","0.00197","37.53246"
"25.30000","0.41965","99.45461","0.36641","-0.64174","0.00198","37.68247"
"25.40000","0.42116","99.87217","0.36788","-0.64027","0.00199","37.84068"
"25.50000","0.42310","100.35863","0.36977","-0.63838","0.00200","38.02499"
"25.60000","0.42465","100.68434","0.37130","-0.63685","0.00201","38.14840"
"25.70000","0.42613","100.99052","0.37274","-0.63540","0.00201","38.26441"
"25.80000","0.42799","101.59784","0.37454","-0.63360","0.00202","38.49452"
"25.90000","0.42994","102.04392","0.37645","-0.63170","0.00203","38.66353"
"26.00000","0.43123","102.35208","0.37771","-0.63043","0.00204","38.78029"
"26.10000","0.43283","102.84728","0.37926","-0.62889","0.00205","38.96792"
"26.20000","0.43487","103.30299","0.38125","-0.62689","0.00206","39.14058"
"26.30000","0.43628","103.58270","0.38264","-0.62550","0.00207","39.24656"
"26.40000","0.43775","103.98866","0.38407","-0.62408","0.00208","39.40038"
"26.50000","0.43971","104.57271","0.38597","-0.62217","0.00209","39.62167"
"26.60000","0.44157","104.98090","0.38779","-0.62036","0.00210","39.77633"
"26.70000","0.44288","105.34681","0.38907","-0.61907","0.00210","39.91497"
"26.80000","0.44453","105.80100","0.39067","-0.61747","0.00211","40.08706"
"26.90000","0.44651","106.20199","0.39261","-0.61554","0.00212","40.23899"
"27.00000","0.44790","106.57346","0.39396","-0.61418","0.00213","40.37974"
"27.10000","0.44945","106.99329","0.39548","-0.61267","0.00214","40.53881"
"27.20000","0.45148","107.58604","0.39745","-0.61070","0.00215","40.76339"
"27.30000","0.45316","108.00846","0.39909","-0.60905","0.00216","40.92344"
"27.40000","0.45453","108.42320","0.40042","-0.60773","0.00216","41.08059"
"27.50000","0.45623","108.82356","0.40208","-0.60607","0.00217","41.23228"
"27.60000","0.45824","109.29934","0.40404","-0.60411","0.00218","41.41255"
"27.70000","0.45952","109.72488","0.40528","-0.60287","0.00219","41.57378"
"27.80000","0.46105","109.92225","0.40679","-0.60136","0.00220","41.64856"
"27.90000","0.46321","110.65794","0.40888","-0.59927","0.00221","41.92731"
"28.00000","0.46484","111.05157","0.41047","-0.59767","0.00222","42.07645"
"28.10000","0.46618","111.47219","0.41176","-0.59638","0.00223","42.23582"
"28.20000","0.46792","111.86872","0.41347","-0.59467","0.00223","42.38606"
"28.30000","0.46981","112.42419","0.41530","-0.59284","0.00224","42.59652"
"28.40000","0.47118","112.68710","0.41665","-0.59150","0.00225","42.69614"
"28.50000","0.47274","113.14304","0.41816","-0.58998","0.00226","42.86889"
"28.60000","0.47491","113.69025","0.42028","-0.58786","0.00227","43.07622"
"28.70000","0.47641","114.05737","0.42175","-0.58640","0.00228","43.21532"
"28.80000","0.47779","114.26488","0.42311","-0.58504","0.00229","43.29395"
"28.90000","0.47964","114.90604","0.42489","-0.58325","0.00230","43.53688"
"29.00000","0.48149","115.48243","0.42668","-0.58146","0.00231","43.75526"
"29.10000","0.48285","115.52592","0.42804","-0.58011","0.00231","43.77174"
"29.20000","0.48446","116.10181","0.42959","-0.57855","0.00232","43.98994"
"29.30000","0.48658","116.72421","0.43166","-0.57649","0.00233","44.22576"
"29.40000","0.48803","117.08028","0.43307","-0.57507","0.00234","44.36068"
"29.50000","0.48944","117.37203","0.43445","-0.57370","0.00235","44.47122"
"29.60000","0.49135","118.07486","0.43629","-0.57185","0.00236","44.73751"
"29.70000","0.49312","118.52237","0.43802","-0.57012","0.00237","44.90707"
"29.80000","0.49448","118.78056","0.43936","-0.56879","0.00237","45.00490"
"29.90000","0.49611","119.23980","0.44094","-0.56721","0.00238","45.17890"
"30.00000","0.49828","119.98113","0.44304","-0.56511","0.00239","45.45978"
"30.10000","0.49967","120.26117","0.44440","-0.56374","0.00240","45.56589"
"30.20000","0.50113","120.55305","0.44583","-0.56232","0.00241","45.67648"
"30.30000","0.50310","121.23153","0.44774","-0.56041","0.00242","45.93355"
"30.40000","0.50470","121.56004","0.44930","-0.55884","0.00243","46.05802"
"30.50000","0.50613","121.99405","0.45069","-0.55746","0.00244","46.22246"
"30.60000","0.50780","122.37774","0.45233","-0.55582","0.00244","46.36784"
"30.70000","0.51004","122.98073","0.45450","-0.55364","0.00246","46.59630"
"30.80000","0.51132","123.42166","0.45574","-0.55240","0.00246","46.76337"
"30.90000","0.51278","123.74152","0.45717","-0.55098","0.00247","46.88456"
"31.00000","0.51477","124.29710","0.45911","-0.54904","0.00248","47.09506"
"31.10000","0.51639","124.77195","0.46068","-0.54747","0.00249","47.27498"
"31.20000","0.51780","125.14844","0.46206","-0.54609","0.00250","47.41763"
"31.30000","0.51957","125.63010","0.46378","-0.54437","0.00251","47.60013"
"31.40000","0.52160","126.22139","0.46575","-0.54239","0.00252","47.82416"
"31.50000","0.52292","126.41796","0.46705","-0.54109","0.00252","47.89864"
"31.60000","0.52446","126.85042","0.46854","-0.53960","0.00253","48.06249"
"31.70000","0.52648","127.50467","0.47051","-0.53764","0.00254","48.31038"
"31.80000","0.52801","127.88693","0.47199","-0.53615","0.00255","48.45522"
"31.90000","0.52944","128.29417","0.47339","-0.53476","0.00256","48.60952"
"32.00000","0.53132","128.73602","0.47522","-0.53293","0.00257","48.77693"
"32.10000","0.53324","129.28024","0.47708","-0.53106","0.00258","48.98313"
"32.20000","0.53453","129.59479","0.47834","-0.52980","0.00259","49.10231"
"32.30000","0.53611","130.06915","0.47988","-0.52826","0.00259","49.28204"
"32.40000","0.53816","130.65413","0.48187","-0.52628","0.00260","49.50368"
"32.50000","0.53964","131.13245","0.48331","-0.52484","0.00261","49.68492"
"32.60000","0.54110","131.45587","0.48474","-0.52340","0.00262","49.80746"
"32.70000","0.54306","132.05716","0.48663","-0.52151","0.00263","50.03528"
"32.80000","0.54489","132.48463","0.48843","-0.51972","0.00264","50.19725"
"32.90000","0.54620","132.85567","0.48970","-0.51845","0.00265","50.33783"
"33.00000","0.54781","133.31647","0.49127","-0.51688","0.00266","50.51242"
"33.10000","0.54984","133.87981","0.49324","-0.51491","0.00267","50.72587"
"33.20000","0.55127","134.34212","0.49462","-0.51352","0.00267","50.90103"
"33.30000","0.55277","134.60542","0.49610","-0.51204","0.00268","51.00080"
"33.40000","0.55487","135.33069","0.49813","-0.51001","0.00269","51.27559"
"33.50000","0.55648","135.61491","0.49972","-0.50843","0.00270","51.38329"
"33.60000","0.55783","136.13377","0.50102","-0.50713","0.00271","51.57988"
"33.70000","0.55950","136.65640","0.50263","-0.50551","0.00272","51.77789"
"33.80000","0.56153","137.16400","0.50461","-0.50353","0.00273","51.97022"
"33.90000","0.56295","137.55588","0.50599","-0.50215","0.00273","52.11870"
"34.00000","0.56443","137.85173","0.50745","-0.50070","0.00274","52.23079"
"34.10000","0.56656","138.59117","0.50950","-0.49864","0.00275","52.51096"
"34.20000","0.56807","138.89969","0.51099","-0.49716","0.00276","52.62786"
"34.30000","0.56950","139.38438","0.51237","-0.49578","0.00277","52.81150"
"34.40000","0.57125","139.83592","0.51407","-0.49407","0.00278","52.98259"
"34.50000","0.57313","140.37416","0.51590","-0.49225","0.00279","53.18652"
"34.60000","0.57455","140.72334","0.51729","-0.49086","0.00280","53.31882"
