Specimen properties : Specimen label,"F2"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.67",mm
Specimen properties : Width,"14.37",mm
Maximum Load : Maximum Load,"1339",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"49183102090.80060",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"22.20000","0.36827","248.83847","0.32220","-0.70628","0.00174","85.75328"
"22.30000","0.36966","249.86121","0.32350","-0.70497","0.00175","86.10573"
"22.40000","0.37133","250.96060","0.32509","-0.70338","0.00176","86.48460"
"22.50000","0.37346","252.68076","0.32709","-0.70139","0.00177","87.07738"
"22.60000","0.37485","253.44041","0.32841","-0.70006","0.00178","87.33917"
"22.70000","0.37631","254.49644","0.32980","-0.69867","0.00178","87.70309"
"22.80000","0.37830","256.05365","0.33167","-0.69681","0.00179","88.23973"
"22.90000","0.37986","257.03275","0.33316","-0.69532","0.00180","88.57714"
"23.00000","0.38130","258.12424","0.33451","-0.69396","0.00181","88.95329"
"23.10000","0.38302","259.35556","0.33614","-0.69234","0.00182","89.37762"
"23.20000","0.38518","260.87747","0.33818","-0.69029","0.00183","89.90209"
"23.30000","0.38647","261.74780","0.33940","-0.68907","0.00183","90.20202"
"23.40000","0.38794","262.83075","0.34079","-0.68768","0.00184","90.57522"
"23.50000","0.38995","264.35144","0.34268","-0.68579","0.00185","91.09927"
"23.60000","0.39152","265.43262","0.34417","-0.68430","0.00186","91.47186"
"23.70000","0.39297","266.45538","0.34554","-0.68293","0.00187","91.82432"
"23.80000","0.39478","267.77435","0.34725","-0.68122","0.00188","92.27885"
"23.90000","0.39672","269.13934","0.34908","-0.67939","0.00189","92.74925"
"24.00000","0.39809","270.05740","0.35038","-0.67809","0.00189","93.06563"
"24.10000","0.39962","271.15945","0.35182","-0.67665","0.00190","93.44541"
"24.20000","0.40170","272.71970","0.35379","-0.67468","0.00191","93.98309"
"24.30000","0.40318","273.89777","0.35518","-0.67329","0.00192","94.38907"
"24.40000","0.40462","274.77853","0.35655","-0.67192","0.00193","94.69260"
"24.50000","0.40654","276.20413","0.35836","-0.67011","0.00194","95.18388"
"24.60000","0.40835","277.53400","0.36007","-0.66840","0.00195","95.64217"
"24.70000","0.40973","278.53659","0.36137","-0.66710","0.00195","95.98767"
"24.80000","0.41131","279.72516","0.36286","-0.66562","0.00196","96.39727"
"24.90000","0.41336","281.10965","0.36481","-0.66367","0.00197","96.87439"
"25.00000","0.41480","281.95627","0.36618","-0.66230","0.00198","97.16615"
"25.10000","0.41628","283.23102","0.36756","-0.66092","0.00199","97.60544"
"25.20000","0.41830","284.75485","0.36946","-0.65901","0.00200","98.13058"
"25.30000","0.42001","285.81967","0.37109","-0.65738","0.00201","98.49753"
"25.40000","0.42139","286.94565","0.37239","-0.65608","0.00201","98.88556"
"25.50000","0.42302","288.08142","0.37393","-0.65454","0.00202","99.27696"
"25.60000","0.42500","289.54086","0.37580","-0.65268","0.00203","99.77990"
"25.70000","0.42642","290.49771","0.37714","-0.65133","0.00204","100.10965"
"25.80000","0.42795","291.64383","0.37859","-0.64988","0.00205","100.50462"
"25.90000","0.43012","293.31079","0.38065","-0.64782","0.00206","101.07907"
"26.00000","0.43161","294.19623","0.38209","-0.64638","0.00207","101.38421"
"26.10000","0.43300","295.28101","0.38341","-0.64506","0.00207","101.75804"
"26.20000","0.43470","296.48242","0.38502","-0.64345","0.00208","102.17207"
"26.30000","0.43666","297.98608","0.38689","-0.64159","0.00209","102.69025"
"26.40000","0.43811","298.88669","0.38827","-0.64020","0.00210","103.00061"
"26.50000","0.43959","299.97339","0.38968","-0.63879","0.00211","103.37510"
"26.60000","0.44174","301.76758","0.39171","-0.63676","0.00212","103.99340"
"26.70000","0.44322","302.74725","0.39312","-0.63535","0.00212","104.33102"
"26.80000","0.44469","303.72964","0.39453","-0.63394","0.00213","104.66956"
"26.90000","0.44645","305.02896","0.39620","-0.63227","0.00214","105.11732"
"27.00000","0.44829","306.37604","0.39795","-0.63052","0.00215","105.58154"
