Time,Extension,Load,Compressive stress,Compressive strain (Extension)
(s),(mm),(N),(MPa),(mm/mm)
"19.10000","0.41172","7360.68701","151.46257","0.00412"
"19.20000","0.41416","7413.02734","152.53958","0.00414"
"19.30000","0.41585","7441.26123","153.12056","0.00416"
"19.40000","0.41842","7500.79883","154.34567","0.00418"
"19.50000","0.42046","7539.92285","155.15074","0.00420"
"19.60000","0.42237","7576.36572","155.90063","0.00422"
"19.70000","0.42519","7643.24609","157.27686","0.00425"
"19.80000","0.42683","7668.04150","157.78706","0.00427"
"19.90000","0.42906","7716.19287","158.77789","0.00429"
"20.00000","0.43136","7764.37207","159.76929","0.00431"
"20.10000","0.43324","7799.51953","160.49252","0.00433"
"20.20000","0.43597","7863.89111","161.81711","0.00436"
"20.30000","0.43780","7895.05322","162.45834","0.00438"
"20.40000","0.43976","7933.11914","163.24164","0.00440"
"20.50000","0.44236","7992.85840","164.47090","0.00442"
"20.60000","0.44417","8023.98047","165.11131","0.00444"
"20.70000","0.44649","8074.54004","166.15169","0.00446"
"20.80000","0.44876","8120.74902","167.10254","0.00449"
"20.90000","0.45059","8153.33594","167.77309","0.00451"
"21.00000","0.45312","8210.79004","168.95534","0.00453"
"21.10000","0.45504","8245.60938","169.67181","0.00455"
"21.20000","0.45712","8287.13965","170.52640","0.00457"
"21.30000","0.45980","8348.63086","171.79172","0.00460"
"21.40000","0.46147","8374.23633","172.31860","0.00461"
"21.50000","0.46376","8424.08789","173.34441","0.00464"
"21.60000","0.46600","8469.57422","174.28040","0.00466"
"21.70000","0.46787","8503.71191","174.98285","0.00468"
"21.80000","0.47067","8570.30176","176.35309","0.00471"
"21.90000","0.47246","8599.30078","176.94981","0.00472"
"22.00000","0.47445","8638.27832","177.75186","0.00474"
"22.10000","0.47684","8690.04688","178.81711","0.00477"
"22.20000","0.47881","8726.82520","179.57391","0.00479"
"22.30000","0.48129","8783.02344","180.73032","0.00481"
"22.40000","0.48341","8823.52246","181.56367","0.00483"
"22.50000","0.48524","8856.03711","182.23273","0.00485"
"22.60000","0.48779","8913.98730","183.42519","0.00488"
"22.70000","0.48969","8947.69531","184.11880","0.00490"
"22.80000","0.49182","8991.41699","185.01848","0.00492"
"22.90000","0.49437","9047.97363","186.18225","0.00494"
"23.00000","0.49614","9077.44727","186.78874","0.00496"
"23.10000","0.49855","9131.18848","187.89459","0.00499"
"23.20000","0.50057","9169.26953","188.67819","0.00501"
"23.30000","0.50258","9208.62109","189.48793","0.00503"
"23.40000","0.50529","9272.77148","190.80797","0.00505"
"23.50000","0.50711","9303.35645","191.43733","0.00507"
"23.60000","0.50914","9344.86523","192.29146","0.00509"
"23.70000","0.51162","9401.12695","193.44917","0.00512"
"23.80000","0.51338","9432.43848","194.09348","0.00513"
"23.90000","0.51612","9500.04199","195.48457","0.00516"
"24.00000","0.51809","9535.96582","196.22379","0.00518"
"24.10000","0.51990","9569.94727","196.92303","0.00520"
"24.20000","0.52236","9628.27637","198.12328","0.00522"
"24.30000","0.52437","9668.04590","198.94162","0.00524"
"24.40000","0.52664","9719.61523","200.00278","0.00527"
"24.50000","0.52900","9771.31250","201.06657","0.00529"
"24.60000","0.53075","9802.36035","201.70544","0.00531"
"24.70000","0.53326","9862.74805","202.94806","0.00533"
"24.80000","0.53523","9900.68555","203.72870","0.00535"
"24.90000","0.53720","9940.46680","204.54729","0.00537"
"25.00000","0.53998","10009.33301","205.96437","0.00540"
"25.10000","0.54172","10038.18848","206.55814","0.00542"
"25.20000","0.54391","10086.51953","207.55266","0.00544"
"25.30000","0.54620","10136.70117","208.58525","0.00546"
"25.40000","0.54803","10170.33301","209.27730","0.00548"
"25.50000","0.55080","10239.98828","210.71062","0.00551"
"25.60000","0.55264","10270.91406","211.34698","0.00553"
"25.70000","0.55458","10309.61035","212.14325","0.00555"
"25.80000","0.55713","10369.86230","213.38307","0.00557"
"25.90000","0.55896","10402.55078","214.05571","0.00559"
"26.00000","0.56140","10459.88574","215.23550","0.00561"
"26.10000","0.56365","10506.56250","216.19598","0.00564"
"26.20000","0.56539","10536.69824","216.81609","0.00565"
"26.30000","0.56796","10598.35449","218.08481","0.00568"
"26.40000","0.56988","10633.35938","218.80510","0.00570"
"26.50000","0.57201","10678.30176","219.72989","0.00572"
"26.60000","0.57459","10738.00195","220.95836","0.00575"
"26.70000","0.57630","10764.98926","221.51369","0.00576"
"26.80000","0.57870","10820.05078","222.64670","0.00579"
"26.90000","0.58081","10861.58008","223.50125","0.00581"
"27.00000","0.58265","10894.74805","224.18376","0.00583"
"27.10000","0.58549","10966.38672","225.65788","0.00585"
"27.20000","0.58726","10993.39453","226.21364","0.00587"
"27.30000","0.58933","11036.37988","227.09814","0.00589"
"27.40000","0.59175","11089.63672","228.19403","0.00592"
"27.50000","0.59356","11120.43750","228.82782","0.00594"
"27.60000","0.59613","11181.19141","230.07797","0.00596"
"27.70000","0.59823","11220.76660","230.89232","0.00598"
"27.80000","0.60001","11251.21582","231.51888","0.00600"
"27.90000","0.60272","11316.62402","232.86481","0.00603"
"28.00000","0.60450","11344.62402","233.44096","0.00605"
"28.10000","0.60670","11391.33691","234.40219","0.00607"
"28.20000","0.60920","11446.58887","235.53912","0.00609"
"28.30000","0.61089","11471.88281","236.05960","0.00611"
"28.40000","0.61342","11530.92285","237.27448","0.00613"
"28.50000","0.61546","11567.64746","238.03017","0.00615"
"28.60000","0.61735","11601.58496","238.72852","0.00617"
"28.70000","0.62013","11667.97168","240.09456","0.00620"
"28.80000","0.62189","11693.68555","240.62369","0.00622"
"28.90000","0.62406","11738.20801","241.53983","0.00624"
"29.00000","0.62640","11786.44434","242.53241","0.00626"
"29.10000","0.62823","11816.53711","243.15163","0.00628"
